,Date,AveragePrice,TotalVolume,type,year,region
39,29/03/2015,1.22,757271.96,conventional,2015,Chicago
40,22/03/2015,1.21,799946.53,conventional,2015,Chicago
41,15/03/2015,1.09,827010.39,conventional,2015,Chicago
42,08/03/2015,1.18,772997.09,conventional,2015,Chicago
43,01/03/2015,1.09,863391.73,conventional,2015,Chicago
44,22/02/2015,1.18,773078.09,conventional,2015,Chicago
45,15/02/2015,1.17,726401.24,conventional,2015,Chicago
46,08/02/2015,1.13,729325.61,conventional,2015,Chicago
47,01/02/2015,0.91,1133491.66,conventional,2015,Chicago
48,25/01/2015,1.22,745439.17,conventional,2015,Chicago
49,18/01/2015,1.14,797741.43,conventional,2015,Chicago
50,11/01/2015,1.15,802874.94,conventional,2015,Chicago
51,04/01/2015,1.11,783068.03,conventional,2015,Chicago
0,27/12/2015,0.87,162993.77,conventional,2015,CincinnatiDayton
1,20/12/2015,0.85,175425.57,conventional,2015,CincinnatiDayton
2,13/12/2015,0.79,207386.27,conventional,2015,CincinnatiDayton
3,06/12/2015,0.83,207513.04,conventional,2015,CincinnatiDayton
4,29/11/2015,0.88,141356.34,conventional,2015,CincinnatiDayton
5,22/11/2015,0.89,174892.99,conventional,2015,CincinnatiDayton
6,15/11/2015,0.88,193723.22,conventional,2015,CincinnatiDayton
7,08/11/2015,0.87,239070.13,conventional,2015,CincinnatiDayton
8,01/11/2015,0.93,254760.33,conventional,2015,CincinnatiDayton
9,25/10/2015,1.01,203681.71,conventional,2015,CincinnatiDayton
10,18/10/2015,0.98,186044.56,conventional,2015,CincinnatiDayton
11,11/10/2015,0.91,213527.77,conventional,2015,CincinnatiDayton
12,04/10/2015,0.93,235243.88,conventional,2015,CincinnatiDayton
13,27/09/2015,1.08,202012.62,conventional,2015,CincinnatiDayton
14,20/09/2015,1.05,210445.12,conventional,2015,CincinnatiDayton
15,13/09/2015,1.05,216548.9,conventional,2015,CincinnatiDayton
16,06/09/2015,1.02,232157.91,conventional,2015,CincinnatiDayton
17,30/08/2015,1.01,234132.09,conventional,2015,CincinnatiDayton
18,23/08/2015,1.05,208608.84,conventional,2015,CincinnatiDayton
19,16/08/2015,1.01,234349.47,conventional,2015,CincinnatiDayton
20,09/08/2015,1.08,214374.41,conventional,2015,CincinnatiDayton
21,02/08/2015,1.09,206121.36,conventional,2015,CincinnatiDayton
22,26/07/2015,1.03,216611.18,conventional,2015,CincinnatiDayton
23,19/07/2015,1.06,223479.02,conventional,2015,CincinnatiDayton
24,12/07/2015,1.03,218170.8,conventional,2015,CincinnatiDayton
25,05/07/2015,1.03,250626.33,conventional,2015,CincinnatiDayton
26,28/06/2015,1.01,225165.84,conventional,2015,CincinnatiDayton
27,21/06/2015,1.02,243012.2,conventional,2015,CincinnatiDayton
28,14/06/2015,1.05,229363.51,conventional,2015,CincinnatiDayton
29,07/06/2015,1.07,234981.67,conventional,2015,CincinnatiDayton
30,31/05/2015,1.06,222382.69,conventional,2015,CincinnatiDayton
31,24/05/2015,1.1,222390.09,conventional,2015,CincinnatiDayton
32,17/05/2015,1.04,234579.34,conventional,2015,CincinnatiDayton
33,10/05/2015,1.06,259598.76,conventional,2015,CincinnatiDayton
34,03/05/2015,1.08,238140.96,conventional,2015,CincinnatiDayton
35,26/04/2015,1.06,214469.51,conventional,2015,CincinnatiDayton
36,19/04/2015,1.02,226978.72,conventional,2015,CincinnatiDayton
37,12/04/2015,1.02,188937.83,conventional,2015,CincinnatiDayton
38,05/04/2015,1.06,196168.6,conventional,2015,CincinnatiDayton
39,29/03/2015,0.95,198365.16,conventional,2015,CincinnatiDayton
40,22/03/2015,0.98,212719.94,conventional,2015,CincinnatiDayton
41,15/03/2015,0.94,196008.57,conventional,2015,CincinnatiDayton
42,08/03/2015,0.87,219110.81,conventional,2015,CincinnatiDayton
43,01/03/2015,0.89,226951.64,conventional,2015,CincinnatiDayton
44,22/02/2015,0.93,183072.02,conventional,2015,CincinnatiDayton
45,15/02/2015,0.94,169950.37,conventional,2015,CincinnatiDayton
46,08/02/2015,0.93,186617.2,conventional,2015,CincinnatiDayton
47,01/02/2015,0.86,300905.18,conventional,2015,CincinnatiDayton
48,25/01/2015,0.93,213554.45,conventional,2015,CincinnatiDayton
49,18/01/2015,0.93,175681.09,conventional,2015,CincinnatiDayton
50,11/01/2015,0.92,201392.27,conventional,2015,CincinnatiDayton
51,04/01/2015,0.88,228569.58,conventional,2015,CincinnatiDayton
0,27/12/2015,0.99,107565.04,conventional,2015,Columbus
1,20/12/2015,1.03,117393.22,conventional,2015,Columbus
2,13/12/2015,1.03,124617.07,conventional,2015,Columbus
3,06/12/2015,0.99,137195.59,conventional,2015,Columbus
4,29/11/2015,1.03,97235.6,conventional,2015,Columbus
5,22/11/2015,1.04,115089.62,conventional,2015,Columbus
6,15/11/2015,0.99,117462.94,conventional,2015,Columbus
7,08/11/2015,0.95,152084.79,conventional,2015,Columbus
8,01/11/2015,0.99,135237.01,conventional,2015,Columbus
9,25/10/2015,1.04,119210.27,conventional,2015,Columbus
10,18/10/2015,0.98,137773.84,conventional,2015,Columbus
11,11/10/2015,0.9,145305.65,conventional,2015,Columbus
12,04/10/2015,0.93,134326.53,conventional,2015,Columbus
13,27/09/2015,1.02,137298.77,conventional,2015,Columbus
14,20/09/2015,1,165068.86,conventional,2015,Columbus
15,13/09/2015,1.02,169025.14,conventional,2015,Columbus
16,06/09/2015,1.04,144563.15,conventional,2015,Columbus
17,30/08/2015,1.03,147230.76,conventional,2015,Columbus
18,23/08/2015,1.08,130920.97,conventional,2015,Columbus
19,16/08/2015,1.03,155881.73,conventional,2015,Columbus
20,09/08/2015,1,167387.9,conventional,2015,Columbus
21,02/08/2015,1.05,148597.91,conventional,2015,Columbus
22,26/07/2015,1.02,159846.2,conventional,2015,Columbus
23,19/07/2015,1.05,159137.17,conventional,2015,Columbus
24,12/07/2015,1.04,143992.91,conventional,2015,Columbus
25,05/07/2015,0.98,173370.68,conventional,2015,Columbus
26,28/06/2015,0.94,159970.54,conventional,2015,Columbus
27,21/06/2015,0.99,164161.25,conventional,2015,Columbus
28,14/06/2015,1.01,171353.59,conventional,2015,Columbus
29,07/06/2015,1.03,187983.88,conventional,2015,Columbus
30,31/05/2015,1.1,143985.96,conventional,2015,Columbus
31,24/05/2015,1.01,171879.57,conventional,2015,Columbus
32,17/05/2015,1,180511.78,conventional,2015,Columbus
33,10/05/2015,1.1,162802.65,conventional,2015,Columbus
34,03/05/2015,0.99,176737.77,conventional,2015,Columbus
35,26/04/2015,1.02,161438.17,conventional,2015,Columbus
36,19/04/2015,1,172913.44,conventional,2015,Columbus
37,12/04/2015,1.07,129397.39,conventional,2015,Columbus
38,05/04/2015,1.09,126109.82,conventional,2015,Columbus
39,29/03/2015,0.96,139065.31,conventional,2015,Columbus
40,22/03/2015,0.94,182625.49,conventional,2015,Columbus
41,15/03/2015,1.01,149884.1,conventional,2015,Columbus
42,08/03/2015,0.95,141281.56,conventional,2015,Columbus
43,01/03/2015,1.03,136795.35,conventional,2015,Columbus
44,22/02/2015,1.09,114280.87,conventional,2015,Columbus
45,15/02/2015,1.05,106663.68,conventional,2015,Columbus
46,08/02/2015,0.96,128078.27,conventional,2015,Columbus
47,01/02/2015,0.87,216653.06,conventional,2015,Columbus
48,25/01/2015,1.08,116995.68,conventional,2015,Columbus
49,18/01/2015,1.02,116450.21,conventional,2015,Columbus
50,11/01/2015,0.97,125742.48,conventional,2015,Columbus
51,04/01/2015,0.89,158638.04,conventional,2015,Columbus
0,27/12/2015,0.8,1020390.64,conventional,2015,DallasFtWorth
1,20/12/2015,0.82,928051.16,conventional,2015,DallasFtWorth
2,13/12/2015,0.79,980891.18,conventional,2015,DallasFtWorth
3,06/12/2015,0.74,1054849.97,conventional,2015,DallasFtWorth
4,29/11/2015,0.8,839818.87,conventional,2015,DallasFtWorth
5,22/11/2015,0.78,885067.49,conventional,2015,DallasFtWorth
6,15/11/2015,0.71,1040439.71,conventional,2015,DallasFtWorth
7,08/11/2015,0.8,977717.36,conventional,2015,DallasFtWorth
8,01/11/2015,0.78,1114177.66,conventional,2015,DallasFtWorth
9,25/10/2015,0.86,1010394.81,conventional,2015,DallasFtWorth
10,18/10/2015,0.83,992983.76,conventional,2015,DallasFtWorth
11,11/10/2015,0.81,1100679.15,conventional,2015,DallasFtWorth
12,04/10/2015,0.82,1104602.14,conventional,2015,DallasFtWorth
13,27/09/2015,0.84,1063583.86,conventional,2015,DallasFtWorth
14,20/09/2015,0.77,1155212.67,conventional,2015,DallasFtWorth
15,13/09/2015,0.86,1212585.41,conventional,2015,DallasFtWorth
16,06/09/2015,0.84,1270739.69,conventional,2015,DallasFtWorth
17,30/08/2015,0.82,1101680.91,conventional,2015,DallasFtWorth
18,23/08/2015,0.85,1120172.03,conventional,2015,DallasFtWorth
19,16/08/2015,0.88,1122668.33,conventional,2015,DallasFtWorth
20,09/08/2015,0.85,1124259.51,conventional,2015,DallasFtWorth
21,02/08/2015,0.87,1067498.21,conventional,2015,DallasFtWorth
22,26/07/2015,0.8,1191310.92,conventional,2015,DallasFtWorth
23,19/07/2015,0.82,1186878.88,conventional,2015,DallasFtWorth
24,12/07/2015,0.82,1144448.23,conventional,2015,DallasFtWorth
25,05/07/2015,0.83,1320696.13,conventional,2015,DallasFtWorth
26,28/06/2015,0.77,1203553.98,conventional,2015,DallasFtWorth
27,21/06/2015,0.75,1283503.44,conventional,2015,DallasFtWorth
28,14/06/2015,0.65,1508750.45,conventional,2015,DallasFtWorth
29,07/06/2015,0.73,1255575.78,conventional,2015,DallasFtWorth
30,31/05/2015,0.68,1377670.81,conventional,2015,DallasFtWorth
31,24/05/2015,0.81,1184131.34,conventional,2015,DallasFtWorth
32,17/05/2015,0.73,1219398.43,conventional,2015,DallasFtWorth
33,10/05/2015,0.75,1298826.19,conventional,2015,DallasFtWorth
34,03/05/2015,0.77,1282852.08,conventional,2015,DallasFtWorth
35,26/04/2015,0.81,1102639.51,conventional,2015,DallasFtWorth
36,19/04/2015,0.8,1137811.87,conventional,2015,DallasFtWorth
37,12/04/2015,0.72,1266899.55,conventional,2015,DallasFtWorth
38,05/04/2015,0.77,1324348.89,conventional,2015,DallasFtWorth
39,29/03/2015,0.79,1164808.22,conventional,2015,DallasFtWorth
40,22/03/2015,0.67,1333424.37,conventional,2015,DallasFtWorth
41,15/03/2015,0.72,1211158.55,conventional,2015,DallasFtWorth
42,08/03/2015,0.75,1218684.28,conventional,2015,DallasFtWorth
43,01/03/2015,0.82,1144032.03,conventional,2015,DallasFtWorth
44,22/02/2015,0.8,1116600.76,conventional,2015,DallasFtWorth
45,15/02/2015,0.77,1020856.87,conventional,2015,DallasFtWorth
46,08/02/2015,0.67,1207167.54,conventional,2015,DallasFtWorth
47,01/02/2015,0.68,1391089.32,conventional,2015,DallasFtWorth
48,25/01/2015,0.8,1008295.47,conventional,2015,DallasFtWorth
49,18/01/2015,0.76,1091677.29,conventional,2015,DallasFtWorth
50,11/01/2015,0.76,1128693.04,conventional,2015,DallasFtWorth
51,04/01/2015,0.74,1086363.97,conventional,2015,DallasFtWorth
0,27/12/2015,0.98,625475.1,conventional,2015,Denver
1,20/12/2015,1.05,528944.54,conventional,2015,Denver
2,13/12/2015,0.83,741702.5,conventional,2015,Denver
3,06/12/2015,0.76,838225.19,conventional,2015,Denver
4,29/11/2015,1.12,429109.64,conventional,2015,Denver
5,22/11/2015,0.85,724865.72,conventional,2015,Denver
6,15/11/2015,0.82,925618.09,conventional,2015,Denver
7,08/11/2015,0.93,690633.88,conventional,2015,Denver
8,01/11/2015,0.82,831994.43,conventional,2015,Denver
9,25/10/2015,0.93,735206.51,conventional,2015,Denver
10,18/10/2015,0.87,805437.95,conventional,2015,Denver
11,11/10/2015,0.9,775976.51,conventional,2015,Denver
12,04/10/2015,1.02,678935.84,conventional,2015,Denver
13,27/09/2015,0.97,694871.74,conventional,2015,Denver
14,20/09/2015,0.98,760083.16,conventional,2015,Denver
15,13/09/2015,1.01,735436.91,conventional,2015,Denver
16,06/09/2015,1.09,729046.74,conventional,2015,Denver
17,30/08/2015,1.14,721703.83,conventional,2015,Denver
18,23/08/2015,1.2,598195.03,conventional,2015,Denver
19,16/08/2015,1.17,648148.15,conventional,2015,Denver
20,09/08/2015,1.09,669377.04,conventional,2015,Denver
21,02/08/2015,1.05,727916.83,conventional,2015,Denver
22,26/07/2015,1.18,703672.69,conventional,2015,Denver
23,19/07/2015,1.1,857872.86,conventional,2015,Denver
24,12/07/2015,1.18,738933.68,conventional,2015,Denver
25,05/07/2015,1.19,736913.15,conventional,2015,Denver
26,28/06/2015,1.2,696697.65,conventional,2015,Denver
27,21/06/2015,1.16,730826.79,conventional,2015,Denver
28,14/06/2015,1.16,743005.75,conventional,2015,Denver
29,07/06/2015,1.11,782886.63,conventional,2015,Denver
30,31/05/2015,1.26,600377.94,conventional,2015,Denver
31,24/05/2015,1.16,657593.22,conventional,2015,Denver
32,17/05/2015,1.21,592588.01,conventional,2015,Denver
33,10/05/2015,1.08,735145.02,conventional,2015,Denver
34,03/05/2015,1.01,781496.4,conventional,2015,Denver
35,26/04/2015,1.19,620827.49,conventional,2015,Denver
36,19/04/2015,1.08,797021.22,conventional,2015,Denver
37,12/04/2015,1.05,858680.51,conventional,2015,Denver
38,05/04/2015,1.19,645727.95,conventional,2015,Denver
39,29/03/2015,1.11,627546.3,conventional,2015,Denver
40,22/03/2015,1.15,603112.11,conventional,2015,Denver
41,15/03/2015,1.03,662131.8,conventional,2015,Denver
42,08/03/2015,1.03,719792.51,conventional,2015,Denver
43,01/03/2015,1.03,670820.5,conventional,2015,Denver
44,22/02/2015,1,899302.8,conventional,2015,Denver
45,15/02/2015,1.12,629074.28,conventional,2015,Denver
46,08/02/2015,0.95,766576.39,conventional,2015,Denver
47,01/02/2015,0.93,990211.57,conventional,2015,Denver
48,25/01/2015,1.02,695658.81,conventional,2015,Denver
49,18/01/2015,0.99,808194.41,conventional,2015,Denver
50,11/01/2015,1.09,666579.35,conventional,2015,Denver
51,04/01/2015,0.99,668086,conventional,2015,Denver
0,27/12/2015,1.08,255499.7,conventional,2015,Detroit
1,20/12/2015,1.1,250436.24,conventional,2015,Detroit
2,13/12/2015,1.05,275587.85,conventional,2015,Detroit
3,06/12/2015,0.98,339797.19,conventional,2015,Detroit
4,29/11/2015,1.11,228427.08,conventional,2015,Detroit
5,22/11/2015,1.09,270529.34,conventional,2015,Detroit
6,15/11/2015,1.1,248933.35,conventional,2015,Detroit
7,08/11/2015,1.03,343645.67,conventional,2015,Detroit
8,01/11/2015,1.04,340746.59,conventional,2015,Detroit
9,25/10/2015,1.17,251336.74,conventional,2015,Detroit
10,18/10/2015,0.97,358143.26,conventional,2015,Detroit
11,11/10/2015,0.99,362400.65,conventional,2015,Detroit
12,04/10/2015,1.1,286400.89,conventional,2015,Detroit
13,27/09/2015,1.17,257472.31,conventional,2015,Detroit
14,20/09/2015,1,373545.23,conventional,2015,Detroit
15,13/09/2015,1.03,401472.63,conventional,2015,Detroit
16,06/09/2015,1.09,336982.39,conventional,2015,Detroit
17,30/08/2015,0.96,422762.9,conventional,2015,Detroit
18,23/08/2015,1.11,267968.5,conventional,2015,Detroit
19,16/08/2015,0.97,400251.59,conventional,2015,Detroit
20,09/08/2015,1.07,341289.98,conventional,2015,Detroit
21,02/08/2015,1.04,364735.69,conventional,2015,Detroit
22,26/07/2015,0.99,326233.8,conventional,2015,Detroit
23,19/07/2015,1.04,370830.93,conventional,2015,Detroit
24,12/07/2015,1.02,310049.5,conventional,2015,Detroit
25,05/07/2015,1.06,373691.57,conventional,2015,Detroit
26,28/06/2015,1,329753.61,conventional,2015,Detroit
27,21/06/2015,0.97,424580.52,conventional,2015,Detroit
28,14/06/2015,1.04,372413.5,conventional,2015,Detroit
29,07/06/2015,0.97,447813.52,conventional,2015,Detroit
30,31/05/2015,1.09,324400.67,conventional,2015,Detroit
31,24/05/2015,1.03,373245.43,conventional,2015,Detroit
32,17/05/2015,0.95,495155.82,conventional,2015,Detroit
33,10/05/2015,1.11,360917.96,conventional,2015,Detroit
34,03/05/2015,1.06,374659.88,conventional,2015,Detroit
35,26/04/2015,1.01,361243.2,conventional,2015,Detroit
36,19/04/2015,0.96,468643.05,conventional,2015,Detroit
37,12/04/2015,1.02,271182.01,conventional,2015,Detroit
38,05/04/2015,1.11,295385.41,conventional,2015,Detroit
39,29/03/2015,0.97,304048.16,conventional,2015,Detroit
40,22/03/2015,0.97,455372.43,conventional,2015,Detroit
41,15/03/2015,1.13,254974.87,conventional,2015,Detroit
42,08/03/2015,1.01,278695.29,conventional,2015,Detroit
43,01/03/2015,0.97,397899.56,conventional,2015,Detroit
44,22/02/2015,1.15,250888.8,conventional,2015,Detroit
45,15/02/2015,1.16,255597.63,conventional,2015,Detroit
46,08/02/2015,1.11,268195.87,conventional,2015,Detroit
47,01/02/2015,0.92,539750.77,conventional,2015,Detroit
48,25/01/2015,1.19,277325.29,conventional,2015,Detroit
49,18/01/2015,1.1,291788.43,conventional,2015,Detroit
50,11/01/2015,1.08,332165.05,conventional,2015,Detroit
51,04/01/2015,1.01,369694.27,conventional,2015,Detroit
0,27/12/2015,1.13,147713.85,conventional,2015,GrandRapids
1,20/12/2015,1.13,126262.26,conventional,2015,GrandRapids
2,13/12/2015,1.24,117645.69,conventional,2015,GrandRapids
3,06/12/2015,0.93,217174.66,conventional,2015,GrandRapids
4,29/11/2015,1.12,120552.43,conventional,2015,GrandRapids
5,22/11/2015,1.11,140981.22,conventional,2015,GrandRapids
6,15/11/2015,1.2,129448.75,conventional,2015,GrandRapids
7,08/11/2015,0.93,198257.69,conventional,2015,GrandRapids
8,01/11/2015,0.91,205592.1,conventional,2015,GrandRapids
9,25/10/2015,1.14,134921.44,conventional,2015,GrandRapids
10,18/10/2015,0.94,184806.99,conventional,2015,GrandRapids
11,11/10/2015,0.97,198769.54,conventional,2015,GrandRapids
12,04/10/2015,0.99,160322.48,conventional,2015,GrandRapids
13,27/09/2015,1.15,137849.61,conventional,2015,GrandRapids
14,20/09/2015,0.88,244696.01,conventional,2015,GrandRapids
15,13/09/2015,0.95,219380.93,conventional,2015,GrandRapids
16,06/09/2015,1.09,170309.3,conventional,2015,GrandRapids
17,30/08/2015,0.91,226898.73,conventional,2015,GrandRapids
18,23/08/2015,1.28,128681.94,conventional,2015,GrandRapids
19,16/08/2015,0.89,268902.14,conventional,2015,GrandRapids
20,09/08/2015,1.08,186733.16,conventional,2015,GrandRapids
21,02/08/2015,1.05,184067.49,conventional,2015,GrandRapids
22,26/07/2015,1.12,153868.79,conventional,2015,GrandRapids
23,19/07/2015,1.05,215736.47,conventional,2015,GrandRapids
24,12/07/2015,1.19,153112.84,conventional,2015,GrandRapids
25,05/07/2015,1.16,202842.97,conventional,2015,GrandRapids
26,28/06/2015,1.1,155972.38,conventional,2015,GrandRapids
27,21/06/2015,0.96,265555.66,conventional,2015,GrandRapids
28,14/06/2015,1.07,197387.76,conventional,2015,GrandRapids
29,07/06/2015,1.14,212599.11,conventional,2015,GrandRapids
30,31/05/2015,1.31,167907.51,conventional,2015,GrandRapids
31,24/05/2015,1.3,158917.21,conventional,2015,GrandRapids
32,17/05/2015,0.97,277502.12,conventional,2015,GrandRapids
33,10/05/2015,1.36,159642.82,conventional,2015,GrandRapids
34,03/05/2015,1.06,238550.81,conventional,2015,GrandRapids
35,26/04/2015,1.09,189609.49,conventional,2015,GrandRapids
36,19/04/2015,0.93,310672.4,conventional,2015,GrandRapids
37,12/04/2015,1.13,147494.24,conventional,2015,GrandRapids
38,05/04/2015,1.22,157721.54,conventional,2015,GrandRapids
39,29/03/2015,1.11,149631.24,conventional,2015,GrandRapids
40,22/03/2015,0.91,311876.75,conventional,2015,GrandRapids
41,15/03/2015,1.35,123895.07,conventional,2015,GrandRapids
42,08/03/2015,1.08,146835.6,conventional,2015,GrandRapids
43,01/03/2015,0.95,263987.21,conventional,2015,GrandRapids
